
THERMOK with O2(aq)          switched with H2(aq)         


THERMOK with SO3--           switched with SO4--


THERMOK with SO4--           switched with SO3--


THERMOK with S2O3--          switched with SO4--


THERMOK with SO4--           switched with S2O3--


THERMOK with S2O4--          switched with SO4--


THERMOK with SO4--           switched with S2O4--


THERMOK with HS-             switched with SO4--


THERMOK with SO4--           switched with HS-


THERMOK with Fe+++           switched with Fe++


THERMOK with Fe++            switched with Fe+++

 File format and data suitable for TOUGHREACT V2.3+ (YMP)
 May needs component switching to avoid overdefinitions


!end-of-header     Do not remove this record!
'Temperature points:'   8    0.01   25.00   60.00  100.00  150.00  200.00  250.00  300.00
'Realgar'                           -100.5019  -92.8087  -83.9816  -75.9323  -68.0596  -61.9559  -57.2010  -53.5985
'Realgar'                         0.20570278E+03   -0.13106207E+04   -0.20171730E+00    0.44822120E+05   -0.39453524E+07
'Rh2O(s)'                         221.809  .000E+00    4  -4.0000 'H+'  1.0000 'H2O'  2.0000 'Rh++'  1.0000 'H2(aq)'
'Rh2O(s)'                            -16.5354  -16.1388  -15.6294  -15.1012  -14.5315  -14.0769  -13.7563  -13.5907
'Rh2O(s)'                         0.90363872E+02   -0.58221540E+03   -0.86531730E-01    0.28029943E+05   -0.15105128E+07
'Rh2O3(s)'                        253.808    31.370    4  -4.0000 'H+'  3.0000 'H2O'  2.0000 'Rh++'  -1.0000 'H2(aq)'
'Rh2O3(s)'                            57.2332   51.7021   45.2910   39.3801   33.4762   28.7009   24.6778   21.1272
'Rh2O3(s)'                        0.12815875E+03   -0.81950364E+03   -0.12896506E+00    0.62153328E+05   -0.25779152E+07
'Rhodium'                         102.905     8.281    3  -2.0000 'H+'  1.0000 'Rh++'  1.0000 'H2(aq)'
'Rhodium'                            -25.0584  -23.3775  -21.3896  -19.5106  -17.5989  -16.0542  -14.7962  -13.7703
'Rhodium'                         0.34146079E+02   -0.22014418E+03   -0.30906891E-01    0.49312540E+04   -0.45410310E+06
'Rhodochrosite'                   114.947    31.075    3  -1.0000 'H+'  1.0000 'HCO3-'  1.0000 'Mn++'
'Rhodochrosite'                        0.5547    0.2304   -0.2107   -0.6893   -1.2744   -1.8821   -2.5643   -3.4137
'Rhodochrosite'                   0.15177283E+03   -0.96314439E+03   -0.15332646E+00    0.53299426E+05   -0.30590202E+07
'Riebeckite,alpha'                935.904   274.900    6 -12.0000 'H+'  -8.0000 'H2O'  2.0000 'Na+'  8.0000 'H4SiO4(aq)'  5.0000 'Fe++'  -1.0000 'H2(aq)'
'Riebeckite,alpha'                    44.8292   40.1126   34.7414   29.9094   25.1910   21.3916   18.1040   14.9912
'Riebeckite,alpha'                0.31153595E+03   -0.19852412E+04   -0.29896328E+00    0.12078028E+06   -0.58321403E+07
'Riebeckite,beta'                 935.904   274.900    6 -12.0000 'H+'  -8.0000 'H2O'  2.0000 'Na+'  8.0000 'H4SiO4(aq)'  5.0000 'Fe++'  -1.0000 'H2(aq)'
'Riebeckite,beta'                    -48.3289  -44.3898  -39.8614  -35.6944  -31.6043  -28.4983  -26.2331  -24.7881
'Riebeckite,beta'                 0.30955990E+03   -0.19622257E+04   -0.29974721E+00    0.92337329E+05   -0.58879606E+07
'Riebeckite,gamma'                935.904   274.900    6 -12.0000 'H+'  -8.0000 'H2O'  2.0000 'Na+'  8.0000 'H4SiO4(aq)'  5.0000 'Fe++'  -1.0000 'H2(aq)'
'Riebeckite,gamma'                  -104.6432  -99.3654  -93.2918  -87.7040  -82.2046  -77.9773  -74.7975  -72.5913
'Riebeckite,gamma'                0.31085581E+03   -0.20110600E+04   -0.30021139E+00    0.88382339E+05   -0.58987471E+07
'Romarchite'                      134.689    21.550    3  -2.0000 'H+'  1.0000 'H2O'  1.0000 'Sn++'
'Romarchite'                           2.4420    2.2288    1.9655    1.7138    1.4483    1.2092    0.9689    0.6964
'Romarchite'                      0.51305168E+02   -0.32627197E+03   -0.49477932E-01    0.18750625E+05   -0.10624911E+07
'RuO2(s)'                         133.069    19.050    4  -2.0000 'H2O'  2.0000 'H+'  1.0000 'RuO4--'  1.0000 'H2(aq)'
'RuO2(s)'                            -84.7062  -78.0248  -70.4827  -63.7353  -57.2856  -52.4205  -48.7543  -46.1245
'RuO2(s)'                         0.20115725E+03   -0.12789198E+04   -0.20363117E+00    0.48590425E+05   -0.42197320E+07
'Ruthenium'                       101.070     8.175    4  -4.0000 'H2O'  2.0000 'H+'  1.0000 'RuO4--'  3.0000 'H2(aq)'
'Ruthenium'                         -133.6708 -122.9300 -110.6110  -99.3794  -88.3747  -79.7867  -72.9890  -67.6366
'Ruthenium'                       0.16202848E+03   -0.10312150E+04   -0.15920652E+00    0.20243963E+05   -0.31390269E+07
'Rutile'                           79.899    18.820    2  -2.0000 'H2O'  1.0000 'Ti(OH)4(aq)'
'Rutile'                              -8.7361   -8.8611   -8.6526   -8.0443   -6.9558   -5.6709   -4.3012   -2.9185
'Rutile'                          0.70151342E+02   -0.46777245E+03   -0.32607190E-01    0.23110174E+05   -0.76204988E+06
'S,alpha'                          32.064    15.511    4  -4.0000 'H2O'  2.0000 'H+'  1.0000 'SO4--'  3.0000 'H2(aq)'
'S,alpha'                            -48.6395  -45.0693  -41.0168  -37.3630  -33.8445  -31.1839  -29.1983  -27.8314
'S,alpha'                         0.16385759E+03   -0.10445093E+04   -0.16147190E+00    0.45032463E+05   -0.32930432E+07
'S,beta'                           32.064    15.511    4  -4.0000 'H2O'  2.0000 'H+'  1.0000 'SO4--'  3.0000 'H2(aq)'
'S,beta'                             -48.6112  -45.0506  -41.0094  -37.3638  -33.8488  -31.1862  -29.1948  -27.8199
'S,beta'                          0.16602986E+03   -0.10591252E+04   -0.16272565E+00    0.46032883E+05   -0.33573762E+07
'Sanidine'                        278.337   109.008    5  -4.0000 'H+'  -4.0000 'H2O'  1.0000 'Al+++'  1.0000 'K+'  3.0000 'H4SiO4(aq)'
'Sanidine'                             1.6102    0.5755   -0.6267   -1.7369   -2.8640   -3.8238   -4.7067   -5.5789
'Sanidine'                        0.82462466E+02   -0.52965083E+03   -0.84393126E-01    0.30533417E+05   -0.14986076E+07
'SaponiteCa'                      385.726   150.590    6  -7.3600 'H+'  -2.6400 'H2O'  0.3400 'Al+++'  0.1700 'Ca++'  3.0000 'Mg++'  3.6600 'H4SiO4(aq)'
'SaponiteCa'                          35.7800   31.3089   26.0538   21.1405   16.1462   12.0008    8.3862    5.0599
'SaponiteCa'                      0.18089302E+03   -0.11614144E+04   -0.18449683E+00    0.77168066E+05   -0.37107715E+07
'SaponiteK'                       391.828   150.590    6  -7.3200 'H+'  -2.6800 'H2O'  0.3300 'Al+++'  0.3300 'K+'  3.0000 'Mg++'  3.6700 'H4SiO4(aq)'
'SaponiteK'                           34.1281   29.7253   24.5637   19.7544   14.8863   10.8643    7.3717    4.1686
'SaponiteK'                       0.17798301E+03   -0.11447985E+04   -0.17969327E+00    0.76029949E+05   -0.36427301E+07
'SaponiteMg'                      383.046   150.590    5  -7.3600 'H+'  -2.6400 'H2O'  0.3400 'Al+++'  3.1700 'Mg++'  3.6600 'H4SiO4(aq)'
'SaponiteMg'                          35.1284   30.6566   25.4033   20.4960   15.5129   11.3806    7.7795    4.4667
'SaponiteMg'                      0.18262256E+03   -0.11733013E+04   -0.18569353E+00    0.77795095E+05   -0.37433092E+07
'SaponiteNa'                      386.511   150.590    6  -7.3200 'H+'  -2.6800 'H2O'  0.3300 'Al+++'  3.0000 'Mg++'  0.3300 'Na+'  3.6700 'H4SiO4(aq)'
'SaponiteNa'                          34.3387   29.9331   24.7759   19.9803   15.1371   11.1444    7.6826    4.5093
'SaponiteNa'                      0.18110373E+03   -0.11648175E+04   -0.18178965E+00    0.77117049E+05   -0.36938321E+07
'Sb,element'                      121.750    18.178    3  -3.0000 'H2O'  1.0000 'Sb(OH)3(aq)'  1.5000 'H2(aq)'
'Sb,element'                         -17.8556  -16.3627  -14.4985  -12.6641  -10.7233   -9.0784   -7.6520   -6.3753
'Sb,element'                     -0.37827344E+02    0.24615353E+03    0.37918983E-01   -0.21788800E+05    0.13141545E+07
'Scholzite'                       396.791   125.965    5  -4.0000 'H+'  1.0000 'Ca++'  2.0000 'H2O'  2.0000 'H2PO4-'  2.0000 'Zn++'
'Scholzite'                            7.4411    7.4411    7.4411    7.4411    7.4411    7.4411    7.4411    7.4411
'Scholzite'                      -0.49166587E-07    0.74411003E+01    0.40862763E-10   -0.19253053E-04    0.12272208E-02
'Sellaite'                         62.309    19.790    2   2.0000 'F-'  1.0000 'Mg++'
'Sellaite'                            -9.0728   -9.2203   -9.5515  -10.0160  -10.6993  -11.5175  -12.5368  -13.9098
'Sellaite'                        0.28976651E+03   -0.18471806E+04   -0.29008772E+00    0.10175707E+06   -0.60275886E+07
'Senarmontite'                    291.498    52.210    2  -3.0000 'H2O'  2.0000 'Sb(OH)3(aq)'
'Senarmontite'                       -10.8608   -9.8353   -8.5450   -7.2974   -6.0209   -4.9883   -4.1457   -3.4606
'Senarmontite'                   -0.15349886E+02    0.11012994E+03    0.80280876E-02   -0.13447910E+05    0.90731184E+06
'Sepiolite'                       647.862   285.600    4  -8.0000 'H+'  -1.0000 'H2O'  4.0000 'Mg++'  6.0000 'H4SiO4(aq)'
'Sepiolite'                           36.7310   32.9507   28.7992   25.2404   21.9725   19.5207   17.5326   15.7485
'Sepiolite'                       0.21890684E+03   -0.13977591E+04   -0.19782986E+00    0.84786191E+05   -0.37265063E+07
'Siderite'                        115.856    29.378    3  -1.0000 'H+'  1.0000 'HCO3-'  1.0000 'Fe++'
'Siderite'                            -0.0773   -0.4733   -1.0058   -1.5750   -2.2565   -2.9469   -3.7021   -4.6176
'Siderite'                        0.15476459E+03   -0.98401139E+03   -0.15624254E+00    0.54797965E+05   -0.31514150E+07
'Siderite_085'                    113.495    30.196    4  -1.0000 'H+'  1.0000 'HCO3-'  0.8500 'Fe++'  0.1500 'Ca++'
'Siderite_085'                        -0.1552   -0.5480   -1.0768   -1.6436   -2.3240   -3.0141   -3.7692   -4.6843
'Siderite_085'                    0.15474628E+03   -0.98401513E+03   -0.15612995E+00    0.54797965E+05   -0.31514150E+07
'Sillimanite'                     162.046    49.900    4  -6.0000 'H+'  2.0000 'Al+++'  1.0000 'H2O'  1.0000 'H4SiO4(aq)'
'Sillimanite'                         20.5516   16.5647   11.9342    7.6460    3.3068   -0.2988   -3.4628   -6.3855
'Sillimanite'                     0.15051709E+03   -0.97027031E+03   -0.15993933E+00    0.61780929E+05   -0.26914506E+07
'SiO2glass'                        60.085  .000E+00    2  -2.0000 'H2O'  1.0000 'H4SiO4(aq)'
'SiO2glass'                           -4.0975   -4.0975   -4.0975   -4.0975   -4.0975   -4.0975   -4.0975   -4.0975
'SiO2glass'                       0.54639655E-07   -0.40975004E+01   -0.45395869E-10    0.21403885E-04   -0.13648077E-02
'SmectiteMX80_4.183H2O'           454.005   215.880   10  -7.3680 'H+'  1.9960 'Al+++'  0.0100 'Ca++'  0.0260 'K+'  0.2280 'Mg++'  0.4340 'Na+'  1.7350 'H2O'  3.6120 'H4SiO4(aq)'  0.2220 'Fe++'  -0.0920 'H2(aq)'
'SmectiteMX80_4.183H2O'               12.6092    9.3192    5.5131    2.0226   -1.4629   -4.3290   -6.8394   -9.1831
'SmectiteMX80_4.183H2O'           0.17396051E+03   -0.11253621E+04   -0.17351502E+00    0.69216244E+05   -0.32794970E+07
'SmectiteMX80_5.441H2O'           476.668   134.190   10  -7.3680 'H+'  1.9960 'Al+++'  0.0100 'Ca++'  0.0260 'K+'  0.2280 'Mg++'  0.4340 'Na+'  2.9930 'H2O'  3.6120 'H4SiO4(aq)'  0.2220 'Fe++'  -0.0920 'H2(aq)'
'SmectiteMX80_5.441H2O'               12.8980    9.6839    5.9677    2.5622   -0.8366   -3.6315   -6.0824   -8.3756
'SmectiteMX80_5.441H2O'           0.17435071E+03   -0.11266579E+04   -0.17371680E+00    0.69069022E+05   -0.32802689E+07
'SmectiteMX80_des'                378.647   134.190   10  -7.3680 'H+'  -2.4480 'H2O'  1.9960 'Al+++'  0.0100 'Ca++'  0.0260 'K+'  0.2280 'Mg++'  0.4340 'Na+'  3.6120 'H4SiO4(aq)'  0.2220 'Fe++'  -0.0920 'H2(aq)'
'SmectiteMX80_des'                    14.4079   10.8616    6.7632    3.0079   -0.7377   -3.8120   -6.4989   -9.0012
'SmectiteMX80_des'                0.18328084E+03   -0.11854578E+04   -0.18266362E+00    0.73132886E+05   -0.34460793E+07
'Smithsonite'                     125.379    28.275    3  -1.0000 'H+'  1.0000 'HCO3-'  1.0000 'Zn++'
'Smithsonite'                          0.9048    0.4467   -0.1508   -0.7706   -1.4915   -2.2047   -2.9725   -3.8940
'Smithsonite'                     0.15751646E+03   -0.10015659E+04   -0.15810384E+00    0.55945627E+05   -0.31957712E+07
'SnOglass'                        134.689  .000E+00    3  -2.0000 'H+'  1.0000 'H2O'  1.0000 'Sn++'
'SnOglass'                             7.4340    7.4340    7.4340    7.4340    7.4340    7.4340    7.4340    7.4340
'SnOglass'                        0.59669340E-07    0.74339996E+01   -0.49430410E-10    0.23442702E-04   -0.14990785E-02
'Sodium_Oxide'                     61.979    25.000    3  -2.0000 'H+'  2.0000 'Na+'  1.0000 'H2O'
'Sodium_Oxide'                        73.1121   67.4581   61.0141   55.1953   49.5468   45.1538   41.6358   38.7348
'Sodium_Oxide'                    0.44707070E+02   -0.28164365E+03   -0.35937043E-01    0.34159650E+05   -0.84248952E+06
'Spencerite'                      539.484   165.994    4  -6.0000 'H+'  5.0000 'H2O'  2.0000 'H2PO4-'  4.0000 'Zn++'
'Spencerite'                          16.8308   16.8308   16.8308   16.8308   16.8308   16.8308   16.8308   16.8308
'Spencerite'                     -0.62823445E-06    0.16830804E+02    0.52173233E-09   -0.24620116E-03    0.15705369E-01
'Spessartine,alpha'               495.028   117.900    4 -12.0000 'H+'  2.0000 'Al+++'  3.0000 'Mn++'  3.0000 'H4SiO4(aq)'
'Spessartine,alpha'                   57.5211   49.8711   41.0681   33.0086   24.9690   18.3949   12.7062    7.4826
'Spessartine,alpha'               0.30571698E+03   -0.19571966E+04   -0.31171991E+00    0.12515486E+06   -0.54767844E+07
'Spessartine,beta'                495.028   117.900    4 -12.0000 'H+'  2.0000 'Al+++'  3.0000 'Mn++'  3.0000 'H4SiO4(aq)'
'Spessartine,beta'                    57.4263   49.8625   41.1288   33.1047   25.0743   18.4904   12.7842    7.5411
'Spessartine,beta'                0.30374156E+03   -0.19453643E+04   -0.30975965E+00    0.12511371E+06   -0.55685371E+07
'Sphalerite'                       97.434    23.830    4   1.0000 'Zn++'  1.0000 'SO4--'  -4.0000 'H2O'  4.0000 'H2(aq)'
'Sphalerite'                         -61.7956  -57.4890  -52.5231  -47.9561  -43.4558  -39.9640  -37.2809  -35.3370
'Sphalerite'                      0.20178759E+03   -0.12894506E+04   -0.19381250E+00    0.54615624E+05   -0.38342159E+07
'Spinel'                          142.273    39.710    4  -8.0000 'H+'  2.0000 'Al+++'  1.0000 'Mg++'  4.0000 'H2O'
'Spinel'                              44.2320   37.8567   30.4930   23.7249   16.9514   11.4101    6.6360    2.3052
'Spinel'                          0.21133786E+03   -0.13600495E+04   -0.21863243E+00    0.90006686E+05   -0.38141842E+07
'Sr(OH)2'                         121.635  .000E+00    3  -2.0000 'H+'  2.0000 'H2O'  1.0000 'Sr++'
'Sr(OH)2'                             29.9855   27.5156   24.7010   22.1614   19.6907   17.7523   16.1683   14.8097
'Sr(OH)2'                         0.54189121E+02   -0.34406550E+03   -0.49809797E-01    0.26566166E+05   -0.10149730E+07
'Sr(OH)2:8H2O'                    265.757  .000E+00    3  -2.0000 'H+'  10.0000 'H2O'  1.0000 'Sr++'
'Sr(OH)2:8H2O'                        25.3905   24.3302   23.5043   23.2070   23.4412   24.0777   24.9326   25.8798
'Sr(OH)2:8H2O'                    0.90056301E+02   -0.57014549E+03   -0.50523345E-01    0.32165544E+05   -0.10176277E+07
'Sr,element'                       87.620    33.920    3  -2.0000 'H+'  1.0000 'Sr++'  1.0000 'H2(aq)'
'Sr,element'                         104.6299   95.7089   85.5240   76.2868   67.2635   60.1945   54.5004   49.8041
'Sr,element'                      0.25245955E+02   -0.16143879E+03   -0.21325374E-01    0.36724196E+05   -0.31186820E+06
'Sr2SiO4'                         267.324  .000E+00    3  -4.0000 'H+'  1.0000 'H4SiO4(aq)'  2.0000 'Sr++'
'Sr2SiO4'                             43.2478   43.2478   43.2478   43.2478   43.2478   43.2478   43.2478   43.2478
'Sr2SiO4'                         0.27456063E-05    0.43247782E+02   -0.22790242E-08    0.10765263E-02   -0.68706277E-01
'Sr3(PO4)2'                       452.803  .000E+00    3  -4.0000 'H+'  2.0000 'H2PO4-'  3.0000 'Sr++'
'Sr3(PO4)2'                           12.8578   10.5300    7.7671    5.1688    2.4801    0.1478   -2.0722   -4.4753
'Sr3(PO4)2'                       0.36950480E+03   -0.23602978E+04   -0.35903513E+00    0.13618566E+06   -0.74821862E+07
'Sr5(P4)3(OH)'                    826.793  .000E+00    5 -47.0000 'H2O'  2.0000 'H+'  12.0000 'H2PO4-'  5.0000 'Sr++'  34.5000 'H2(aq)'
'Sr5(P4)3(OH)'                     -1607.4462  -1582.3232  -1552.5563  -1524.4740    -1496.0145 -1473.1469 -1454.7173 -1440.1780
'Sr5(P4)3(OH)'                    0.75284855E+03   -0.60542219E+04   -0.70366635E+00    0.15500128E+06   -0.11340515E+08
'SrCl2'                           158.526  .000E+00    2   2.0000 'Cl-'  1.0000 'Sr++'
'SrCl2'                                9.5141    8.6437    7.4523    6.1639    4.6306    3.1197    1.5357   -0.2990
'SrCl2'                           0.26760382E+03   -0.16970005E+04   -0.27036322E+00    0.97111079E+05   -0.57021921E+07
'SrCl2:2H2O'                      194.557  .000E+00    3   2.0000 'Cl-'  2.0000 'H2O'  1.0000 'Sr++'
'SrCl2:2H2O'                           3.7047    3.4697    3.0438    2.4961    1.7399    0.8848   -0.1345   -1.4748
'SrCl2:2H2O'                      0.27122835E+03   -0.17192494E+04   -0.27058474E+00    0.96071855E+05   -0.57043807E+07
'SrCl2:6H2O'                      266.618  .000E+00    3   2.0000 'Cl-'  6.0000 'H2O'  1.0000 'Sr++'
'SrCl2:6H2O'                           1.2701    1.6206    2.1194    2.7064    3.4067    4.0013    4.3977    4.4258
'SrCl2:6H2O'                      0.29536679E+03   -0.18751706E+04   -0.27077171E+00    0.10100661E+06   -0.57003407E+07
'SrCl2:H2O'                       176.541  .000E+00    3   2.0000 'Cl-'  1.0000 'H2O'  1.0000 'Sr++'
'SrCl2:H2O'                            5.3845    4.9104    4.1908    3.3527    2.2849    1.1612   -0.0936   -1.6434
'SrCl2:H2O'                       0.26926311E+03   -0.17074069E+04   -0.27043746E+00    0.96290037E+05   -0.57026342E+07
'SrCrO4'                          203.614  .000E+00    2   1.0000 'CrO4--'  1.0000 'Sr++'
'SrCrO4'                              -4.6156   -4.6500   -4.8489   -5.1813   -5.7095   -6.3691   -7.2170   -8.4050
'SrCrO4'                          0.28094882E+03   -0.17896789E+04   -0.27683464E+00    0.99615692E+05   -0.59796617E+07
'SrHPO4'                          183.599  .000E+00    3  -1.0000 'H+'  1.0000 'H2PO4-'  1.0000 'Sr++'
'SrHPO4'                               0.5757    0.2800   -0.0943   -0.4650   -0.8825   -1.2981   -1.7731   -2.4088
'SrHPO4'                          0.15931047E+03   -0.10143541E+04   -0.15438949E+00    0.56424441E+05   -0.32236065E+07
'SrO'                             103.619    20.690    3  -2.0000 'H+'  1.0000 'H2O'  1.0000 'Sr++'
'SrO'                                 45.8969   41.9772   37.4732   33.3620   29.3121   26.1001   23.4646   21.2226
'SrO'                             0.49147899E+02   -0.31282561E+03   -0.47143038E-01    0.29725709E+05   -0.96587675E+06
'SrS'                             119.684  .000E+00    4   1.0000 'Sr++'  1.0000 'SO4--'  -4.0000 'H2O'  4.0000 'H2(aq)'
'SrS'                                -33.5497  -31.3158  -28.7151  -26.2897  -23.8724  -21.9977  -20.5983  -19.6941
'SrS'                             0.20157021E+03   -0.12860326E+04   -0.19113334E+00    0.61536134E+05   -0.38356579E+07
'SrSiO3'                          163.704  .000E+00    4  -2.0000 'H+'  -1.0000 'H2O'  1.0000 'H4SiO4(aq)'  1.0000 'Sr++'
'SrSiO3'                              14.4413   13.1572   11.6813   10.3400    9.0234    7.9744    7.0947    6.3067
'SrSiO3'                          0.52129759E+02   -0.33264413E+03   -0.48907051E-01    0.22398771E+05   -0.10450249E+07
'SrSiO3glass'                     163.704  .000E+00    4  -2.0000 'H+'  -1.0000 'H2O'  1.0000 'H4SiO4(aq)'  1.0000 'Sr++'
'SrSiO3glass'                         17.8854   17.8854   17.8854   17.8854   17.8854   17.8854   17.8854   17.8854
'SrSiO3glass'                    -0.75453279E-06    0.17885405E+02    0.62605988E-09   -0.29596319E-03    0.18896334E-01
'Staurolite'                      851.865   224.400    5 -31.0000 'H+'  9.0000 'Al+++'  8.0000 'H2O'  4.0000 'H4SiO4(aq)'  2.0000 'Fe++'
'Staurolite'                         247.7273  216.3171  180.0255  146.6275  113.2094   85.9740   62.7265   41.9689
'Staurolite'                      0.78397620E+03   -0.50439460E+04   -0.82611415E+00    0.35703470E+06   -0.14018533E+08
'Stibnite'                        339.692    73.414    5 -18.0000 'H2O'  6.0000 'H+'  2.0000 'Sb(OH)3(aq)'  3.0000 'SO4--'  12.0000 'H2(aq)'
'Stibnite'                          -210.3532 -194.2084 -175.5691 -158.4790 -141.6754 -128.5790 -118.3243 -110.5006
'Stibnite'                        0.41762240E+03   -0.26537130E+04   -0.41115270E+00    0.85591942E+05   -0.75036088E+07
'Stilbite,alpha'                 1431.360   649.910    6 -20.0000 'H+'  -2.0000 'H2O'  5.0000 'Al+++'  2.0000 'Ca++'  1.0000 'Na+'  13.0000 'H4SiO4(aq)'
'Stilbite,alpha'                       7.1506    1.2462   -5.4118  -11.3504  -17.1532  -21.9152  -26.1911  -30.3834
'Stilbite,alpha'                  0.46160980E+03   -0.29695863E+04   -0.45926219E+00    0.16892471E+06   -0.79004069E+07
'Stilbite,beta'                  1431.360   649.910    6 -20.0000 'H+'  -2.0000 'H2O'  5.0000 'Al+++'  2.0000 'Ca++'  1.0000 'Na+'  13.0000 'H4SiO4(aq)'
'Stilbite,beta'                        7.0559    1.2376   -5.3511  -11.2543  -17.0479  -21.8197  -26.1131  -30.3249
'Stilbite,beta'                   0.45956871E+03   -0.29573241E+04   -0.45725062E+00    0.16885604E+06   -0.79902724E+07
'Straetlingite'                   409.316   215.630    5 -10.0000 'H+'  2.0000 'Al+++'  2.0000 'Ca++'  10.5000 'H2O'  1.0000 'H4SiO4(aq)'
'Straetlingite'                       56.2472   49.6707   42.2112   35.5097   28.9841   23.7974   19.4319   15.5189
'Straetlingite'                   0.24580307E+03   -0.15740436E+04   -0.23844316E+00    0.10207688E+06   -0.42707561E+07
'Strengite'                       186.849    64.500    5  -1.0000 'H+'  2.0000 'H2O'  1.0000 'H2PO4-'  1.0000 'Fe++'  -0.5000 'H2(aq)'
'Strengite'                           10.4373    9.2937    7.8899    6.5147    5.0323    3.7064    2.4345    1.0845
'Strengite'                       0.16217633E+03   -0.10310737E+04   -0.16234488E+00    0.60467014E+05   -0.33820037E+07
'Strontianite'                    147.629    39.010    3  -1.0000 'H+'  1.0000 'HCO3-'  1.0000 'Sr++'
'Strontianite'                         1.2565    1.0570    0.7266    0.3206   -0.2172   -0.8012   -1.4678   -2.3025
'Strontianite'                    0.14764191E+03   -0.93713970E+03   -0.14860496E+00    0.52656378E+05   -0.31383936E+07
'Sylvite'                          74.555    37.524    2   1.0000 'Cl-'  1.0000 'K+'
'Sylvite'                              0.5554    0.8717    1.1466    1.3070    1.3479    1.2496    1.0145    0.5899
'Sylvite'                         0.11921702E+03   -0.75225390E+03   -0.11957585E+00    0.41304308E+05   -0.25782155E+07
'Syngenite'                       418.497   151.630    4   1.0000 'Ca++'  2.0000 'K+'  6.0000 'H2O'  2.0000 'SO4--'
'Syngenite'                           -7.4502   -7.4499   -7.4499   -7.4501   -7.4502   -7.4498   -7.4499   -7.4500
'Syngenite'                       0.00000000E+00   -0.74499000E+01    0.00000000E+00    0.00000000E+00    0.00000000E+00
'Tachyhydrite'                    517.604   311.807    4   1.0000 'Ca++'  6.0000 'Cl-'  2.0000 'Mg++'  12.0000 'H2O'
'Tachyhydrite'                        17.3800   17.3800   17.3800   17.3800   17.3800   17.3800   17.3800   17.3800
'Tachyhydrite'                    0.24154967E-07    0.17380000E+02   -0.20138820E-10    0.94295637E-05   -0.59928979E-03
'Talc'                            379.289   136.250    4  -6.0000 'H+'  -4.0000 'H2O'  3.0000 'Mg++'  4.0000 'H4SiO4(aq)'
'Talc'                                27.8075   24.4571   20.6765   17.3086   14.0608   11.4946    9.3323    7.3681
'Talc'                            0.15892864E+03   -0.10175802E+04   -0.15145925E+00    0.63567561E+05   -0.28019491E+07
'Tarbuttite'                      242.719    57.653    4  -3.0000 'H+'  1.0000 'H2O'  1.0000 'H2PO4-'  2.0000 'Zn++'
'Tarbuttite'                           8.2564    8.2564    8.2564    8.2564    8.2564    8.2564    8.2564    8.2564
'Tarbuttite'                      0.51958515E-07    0.82563997E+01   -0.43133429E-10    0.20369929E-04   -0.12998783E-02
'Tenorite'                         79.539    12.220    3  -2.0000 'H+'  1.0000 'Cu++'  1.0000 'H2O'
'Tenorite'                             8.6878    7.6498    6.4739    5.4194    4.3921    3.5703    2.8673    2.2163
'Tenorite'                        0.54188442E+02   -0.34610798E+03   -0.52528012E-01    0.21326798E+05   -0.96485214E+06
'Thaumasite'                     1244.000   663.000    6  -6.0000 'H+'  2.0000 'HCO3-'  2.0000 'H4SiO4(aq)'  6.0000 'Ca++'  28.0000 'H2O'  2.0000 'SO4--'
'Thaumasite'                          18.1810   18.4460   18.6430   18.7020   18.6170   18.2703   17.6214   16.6611
'Thaumasite'                      0.17275917E+03   -0.10513325E+04   -0.19468120E+00    0.51995256E+05   -0.27470001E+07
'Thenardite'                      142.041    53.330    2   2.0000 'Na+'  1.0000 'SO4--'
'Thenardite'                          -0.3955   -0.3563   -0.4799   -0.7433   -1.1926   -1.7719   -2.5309   -3.6150
'Thenardite'                      0.27425431E+03   -0.17453590E+04   -0.26725723E+00    0.98159400E+05   -0.59668167E+07
'Thermonatrite'                   124.004    54.990    4  -1.0000 'H+'  1.0000 'HCO3-'  2.0000 'Na+'  1.0000 'H2O'
'Thermonatrite'                       11.2266   10.8080   10.3128    9.8615    9.4097    9.0167    8.6134    8.0962
'Thermonatrite'                   0.14552500E+03   -0.92102704E+03   -0.13625716E+00    0.52784836E+05   -0.29973355E+07
'ThO2glass'                       264.037  .000E+00    3  -4.0000 'H+'  2.0000 'H2O'  1.0000 'Th++++'
'ThO2glass'                            1.8567    1.8567    1.8567    1.8567    1.8567    1.8567    1.8567    1.8567
'ThO2glass'                       0.18653713E-08    0.18567000E+01   -0.15593397E-11    0.72628231E-06   -0.46040883E-04
'Thorianite'                      264.037    26.404    3  -4.0000 'H+'  2.0000 'H2O'  1.0000 'Th++++'
'Thorianite'                           3.6085    1.7621   -0.3024   -2.1423   -3.9409   -5.4025   -6.6869   -7.9059
'Thorianite'                      0.96942890E+02   -0.62428896E+03   -0.99843346E-01    0.35727427E+05   -0.14534137E+07
'Tin,alpha'                       118.690    16.289    3  -2.0000 'H+'  1.0000 'Sn++'  1.0000 'H2(aq)'
'Tin,alpha'                            1.9611    1.7380    1.5248    1.3818    1.2950    1.2615    1.2464    1.2269
'Tin,alpha'                       0.31119051E+02   -0.19822239E+03   -0.27113825E-01    0.10786121E+05   -0.48323660E+06
'Tin,beta'                        118.690    16.289    3  -2.0000 'H+'  1.0000 'Sn++'  1.0000 'H2(aq)'
